intent,datetime,query
reminder/set_reminder,"13:22:reminder/todo,23:31:datetime",remind me to buy items tomorrow
reminder/set_reminder,"13:23:reminder/todo,24:37:datetime",Remind me to check back in 30 minutes. 
reminder/set_reminder,"13:21:reminder/noun,30:40:reminder/todo",set calendar reminder for the eye doctor
reminder/set_reminder,17:36:reminder/todo,Remind me of the doctors appointment
reminder/set_reminder,"13:48:reminder/todo,49:73:reminder/recurring_period",Remind me to have the discussion board completed every Wednesday by 11 PM
reminder/set_reminder,"13:21:reminder/noun,25:59:reminder/todo,60:73:datetime",Please set a reminder to pick up my mother from the airport at noon today
reminder/set_reminder,"13:16:reminder/todo,17:24:datetime",Remind me to eat at noon
reminder/set_reminder,13:25:reminder/todo,remind me to grab my keys
reminder/set_reminder,13:24:reminder/todo,remind me to set a timer
reminder/set_reminder,"13:25:reminder/todo,26:32:datetime",remind me to feed the dog at 6pm
reminder/set_reminder,"13:32:reminder/todo,33:40:datetime",remind me to call the babysitter at 3 pm
reminder/set_reminder,"6:14:reminder/noun,25:39:reminder/todo,40:57:datetime",Set a reminder for me to pick up a suit at 11 am tomorrow
reminder/set_reminder,13:33:reminder/todo,remind me to buy pop at the store
reminder/set_reminder,13:39:reminder/todo,Remind me to call the shoe repair store
reminder/set_reminder,"0:6:reminder/noun,13:48:reminder/todo",Remind me to send flowers to mom on her birthday.
reminder/set_reminder,"13:22:reminder/todo,23:30:datetime",Remind me to watch CNN at 7 pm
reminder/set_reminder,13:27:reminder/todo,Remind me of my appointment in one week.
reminder/set_reminder,13:49:reminder/todo,remind me to send a email to my daughters teacher
reminder/set_reminder,"13:30:reminder/todo,31:46:datetime",Remind me to make reservations tomorrow at 3pm
reminder/set_reminder,20:38:reminder/todo,Remind me about the teacher conference.
reminder/set_reminder,"10:35:reminder/todo,36:52:datetime",Remind me I have a business meeting at 9 am tomorrow
reminder/set_reminder,"13:35:reminder/todo,36:44:datetime",Remind me to take mom to the doctor tomorrow
reminder/set_reminder,6:14:reminder/noun,Set a reminder for all my calendar events 24 hours in advance.
reminder/set_reminder,13:40:reminder/todo,Remind me to make a grooming appointment.
reminder/set_reminder,"13:39:reminder/todo,40:51:datetime",Remind me to go to the store after work on Thursday.
reminder/set_reminder,13:32:reminder/todo,Remind me to buy a birthday card
reminder/set_reminder,"13:45:reminder/todo,46:51:datetime",Remind me to buy milk when I get to Food Lion later
reminder/set_reminder,13:44:reminder/todo,Remind me to call dad when I leave the house.
reminder/set_reminder,"0:6:reminder/noun,13:43:reminder/todo",Remind me to get water when I go to walmart.
reminder/set_reminder,"13:21:reminder/todo,22:31:datetime",Remind me to pay rent Wednesday
reminder/set_reminder,"19:39:reminder/todo,40:56:datetime",Remind me about my doctor's appointment tomorrow at 9 am.
reminder/set_reminder,"7:16:reminder/todo,17:25:reminder/noun,26:43:datetime",create interview reminder for 8 am tomorrow
reminder/set_reminder,"18:46:reminder/todo,47:54:datetime",Set a reminder to get eggs and milk at Walmart tonight.
reminder/set_reminder,13:28:reminder/todo,Remind me to deposit a check.
reminder/set_reminder,"6:14:reminder/noun,22:44:datetime",Set a reminder for me for tomorrow at 4:45pm
reminder/set_reminder,13:24:reminder/todo,Remind me to call my son
reminder/set_reminder,"6:14:reminder/noun,18:30:reminder/todo,31:39:datetime",set a reminder to go to target tomorrow
reminder/set_reminder,"6:14:reminder/noun,15:29:datetime,41:47:reminder/recurring_period,52:72:reminder/todo",Set a reminder for March 23rd and repeat yearly for Chantelle's birthday.
reminder/set_reminder,"13:63:reminder/todo,64:72:datetime",Remind me to leave a key in the mailbox before I leave for work tomorrow.
reminder/set_reminder,13:28:reminder/todo,Remind me to get oil changed
reminder/set_reminder,13:26:reminder/todo,Remind me to buy batteries.
reminder/set_reminder,"13:25:reminder/todo,26:33:datetime",Remind me to pick up Dave at 3 pm.
reminder/set_reminder,"4:12:reminder/noun,13:25:datetime,29:41:reminder/todo",set reminder for tomorrow to change plans
reminder/set_reminder,"0:6:reminder/noun,13:36:reminder/todo",remind me to get gas on the way home
reminder/set_reminder,"13:25:reminder/todo,26:40:datetime",Remind me to be at school today by 11 am.
reminder/set_reminder,"6:14:reminder/noun,15:30:datetime,42:48:reminder/recurring_period,53:69:reminder/todo",Set a reminder for August 28th and repeat yearly for Colby's birthday.
reminder/set_reminder,13:41:reminder/todo,Remind me to walk the dog when I get home.
reminder/set_reminder,"13:26:reminder/todo,27:46:datetime",Remind me to start laundry this afternoon at 2
reminder/set_reminder,13:42:reminder/todo,remind me to get rubber bands from walmart
reminder/set_reminder,"7:15:reminder/noun,19:47:reminder/todo",Make a reminder to get a Birthday Gift for Josh.
reminder/set_reminder,13:29:reminder/todo,Remind me of my starting time.
reminder/set_reminder,"13:20:reminder/todo,21:40:datetime",Remind me to workout tomorrow night at 7
reminder/set_reminder,13:27:reminder/todo,Remind me to write to Holly
reminder/set_reminder,"24:31:reminder/todo,32:40:datetime",remind me that i have a meeting tomorrow after school
reminder/set_reminder,"13:38:reminder/todo,39:57:datetime",remind me to set a doctors appointment tomorrow afternoon.
reminder/set_reminder,"13:34:reminder/todo,35:49:datetime",Remind me to give the dog her pill in the morning.
reminder/set_reminder,13:22:reminder/todo,remind me to pay bills
reminder/set_reminder,"13:31:reminder/todo,32:39:datetime",Remind me to take out the trash tonight
reminder/set_reminder,"13:26:reminder/todo,27:32:datetime",Remind me to get groceries later
reminder/set_reminder,"14:22:reminder/noun,27:42:reminder/todo,43:52:datetime",can you set a reminder for sama's birthday on sunday?
reminder/set_reminder,13:41:reminder/todo,Remind me to take the chicken out to thaw.
reminder/set_reminder,"13:28:reminder/todo,29:45:datetime",Remind me to fill up the car tomorrow morning before leaving
reminder/set_reminder,"4:13:reminder/noun,21:27:reminder/recurring_period,28:42:reminder/todo",Set reminders for my weekly staff meetings.
reminder/set_reminder,13:21:reminder/noun,set a repeat reminder
reminder/set_reminder,"6:14:reminder/noun,18:46:reminder/todo,47:57:datetime",Set a reminder to review recruitment documents at 9:00 am
reminder/set_reminder,"13:21:reminder/todo,22:36:datetime",Remind me to call mom tomorrow night.
reminder/set_reminder,"10:20:datetime,24:37:reminder/todo",remind me in an hour to call mom back
reminder/set_reminder,"13:34:reminder/todo,35:51:datetime",Remind me to get a gift for my mom tomorrow morning?
reminder/set_reminder,13:35:reminder/todo,Remind me to buy bread at the store
reminder/set_reminder,"13:39:reminder/todo,40:55:datetime",remind me to pick up alex from grandmas tomorrow at 4pm.
reminder/set_reminder,"13:25:reminder/todo,26:33:datetime",remind me to call the vet at 930a.
reminder/set_reminder,13:43:reminder/todo,Remind me to tell Joe about my conversation
reminder/set_reminder,"13:30:reminder/todo,31:51:datetime",remind me to visit the library on tuesday afternoon
reminder/set_reminder,"6:14:reminder/noun,18:32:reminder/todo,33:50:datetime",Set a reminder to call my school on Monday at 4 PM
reminder/set_reminder,"4:12:reminder/noun,16:32:reminder/todo",Set reminder to DVR Supernatural
reminder/set_reminder,"13:26:reminder/todo,27:35:datetime",remind me to go to the gym tomorrow
reminder/set_reminder,"4:12:reminder/noun,16:33:reminder/todo",Set reminder to make grocery list
reminder/set_reminder,13:31:reminder/todo,Remind me to get ready for work
reminder/set_reminder,13:27:reminder/todo,remind me to buy louie food
reminder/set_reminder,"20:34:reminder/todo,35:44:datetime",Please remind me of my appointment next week
reminder/set_reminder,"6:14:reminder/noun,18:48:reminder/todo",set a reminder to look at diamond rings for wife
reminder/set_reminder,13:40:reminder/todo,Remind me to buy Kate's birthday present.
reminder/set_reminder,13:26:reminder/todo,Remind me to go the doctor.
reminder/set_reminder,"6:14:reminder/noun,19:34:reminder/todo",Set a reminder for Game of Thrones.
reminder/set_reminder,13:29:reminder/todo,Remind me to call the florist.
reminder/set_reminder,"13:20:reminder/todo,21:38:datetime",Remind me to get gas tomorrow 11:00 am.
reminder/set_reminder,"10:33:reminder/todo,37:44:datetime",Remind me my doctor's appointment is Tuesday
reminder/set_reminder,"0:8:reminder/noun,10:26:reminder/todo,27:34:datetime",Reminder: pick up dog food tonight on the way home.
reminder/set_reminder,"13:22:reminder/todo,23:31:datetime",remind me to buy bread tomorrow
reminder/set_reminder,13:22:reminder/todo,Remind me to get bread
reminder/set_reminder,28:44:reminder/todo,Remind me in a few hours to water the garden.
reminder/set_reminder,"10:23:datetime,28:41:reminder/todo",Remind me in 15 minutes its time to leave
reminder/set_reminder,13:59:reminder/todo,Remind me to pick up toilet paper on the way home from work
reminder/set_reminder,"13:24:reminder/todo,25:33:datetime",Remind me to leave early tomorrow
reminder/set_reminder,"6:14:reminder/noun,15:35:datetime",set a reminder for saturday morning
reminder/set_reminder,20:38:reminder/todo,remind me about the make-up in the car
reminder/set_reminder,"0:6:reminder/noun,13:32:reminder/todo",remind me to pay my bills online
reminder/set_reminder,"10:18:reminder/noun,23:36:reminder/todo,37:51:reminder/recurring_period",recurring reminder for theatre night Fridays at 8pm
reminder/set_reminder,"10:16:datetime,21:34:reminder/todo",remind me monday its moms birthday
reminder/set_reminder,"4:12:reminder/noun,16:40:reminder/todo",set reminder to make airline reservation
reminder/set_reminder,"13:37:reminder/todo,38:56:datetime",Remind me to pick up the dry cleaning tomorrow afternoon.
reminder/set_reminder,"0:6:reminder/noun,13:40:reminder/todo",remind me to call doctor for appointment
reminder/set_reminder,"13:25:reminder/todo,26:42:datetime",remind me to go to church on sunday at 7am
reminder/set_reminder,"16:23:reminder/todo,24:31:datetime",Remind me of my meeting at 12am
reminder/set_reminder,"6:14:reminder/noun,53:63:reminder/todo",set a reminder for a week before my moms birthday to buy a gift
reminder/set_reminder,"13:29:reminder/todo,30:38:datetime",Remind me to get cotuon balls tomorrow?
reminder/set_reminder,"4:12:reminder/noun,16:44:reminder/todo",Set reminder to stop at the store after work.
reminder/set_reminder,"9:17:reminder/noun,18:30:datetime",schedule reminder for tomorrow
reminder/set_reminder,13:21:reminder/todo,Remind me to call mom
reminder/set_reminder,"13:29:reminder/todo,30:37:datetime,38:46:reminder/recurring_period",Remind me to take medications at noon everyday
reminder/set_reminder,"13:21:reminder/noun,22:41:datetime",please set a reminder for saturday at 4am
reminder/set_reminder,13:27:reminder/todo,Remind me to pick up dinner.
reminder/set_reminder,"13:34:reminder/todo,35:42:datetime",Remind me to buy eggs at the store tonight
reminder/set_reminder,13:55:reminder/todo,Remind me to make an appointment to see my cardiologist
reminder/set_reminder,"4:12:reminder/noun,17:36:reminder/todo",Set reminder for first day of school.
reminder/set_reminder,13:33:reminder/todo,Remind me to get Julian's present
reminder/set_reminder,13:39:reminder/todo,remind me to take clothes out of washer
reminder/set_reminder,"13:26:reminder/todo,27:36:datetime",remind me to put out trash on friday
reminder/set_reminder,"4:12:reminder/noun,16:32:reminder/todo,33:37:datetime",Set reminder to pick up the kids at 4
reminder/set_reminder,13:36:reminder/todo,Remind me to schedule an appointment.
reminder/set_reminder,"10:20:reminder/todo,21:37:datetime",remind me lunch date tomorrow at noon
reminder/set_reminder,13:32:reminder/todo,Remind me of due dates coming up
reminder/set_reminder,"0:6:reminder/noun,13:21:reminder/todo",remind me to get eggs
reminder/set_reminder,"10:37:reminder/todo,56:67:datetime","I need to do my bake off before 12 pm, please remind me at 11:50 pm"
reminder/set_reminder,"10:21:datetime,38:61:reminder/todo",Remind me in one week that there is a sale at Natural grocers .
reminder/set_reminder,"4:12:reminder/noun,17:32:reminder/todo",Set reminder for Anna's audition
reminder/set_reminder,"13:21:reminder/todo,22:30:datetime",Remind me to buy milk tomorrow.
reminder/set_reminder,"13:25:reminder/todo,26:39:datetime",Remind me to wash my hair in 30 minutes.
reminder/set_reminder,"4:12:reminder/noun,17:29:reminder/todo,30:46:datetime",set reminder for rubens party on saturday at 3
reminder/set_reminder,13:61:reminder/todo,Remind me to buy orange juice and milk from the grocery store.
reminder/set_reminder,"0:6:reminder/noun,13:34:reminder/todo",Remind me to get eggs at the store.
reminder/set_reminder,"4:12:reminder/noun,17:26:reminder/todo",set reminder for waking up
reminder/set_reminder,"4:12:reminder/noun,16:27:reminder/todo,28:36:datetime",set reminder to call doctor tomorrow
reminder/set_reminder,13:33:reminder/todo,remind me to make vet appointment
reminder/set_reminder,"13:30:reminder/todo,31:50:datetime",Remind me to visit the dentist Monday morning at 7
reminder/set_reminder,"13:41:reminder/todo,42:49:datetime",Remind me to buy dog food on the way home tonight.
reminder/set_reminder,"13:43:reminder/todo,44:56:datetime",Remind me to check for any important emails at 5pm today.
reminder/set_reminder,13:33:reminder/todo,Remind me to set AC to 79 degrees
reminder/set_reminder,"13:23:reminder/todo,24:32:datetime",Remind me to mail bills tomorrow
reminder/set_reminder,"4:12:reminder/noun,13:25:datetime,28:36:reminder/todo",set reminder for tomorrow's meetings
reminder/set_reminder,"13:33:reminder/todo,34:42:datetime",Remind me to buy my mom a present tomorrow.
reminder/set_reminder,"13:22:reminder/todo,23:39:datetime",remind me to call gina at 7 pm tomorrow
reminder/set_reminder,"10:21:reminder/todo,22:27:datetime",remind to buy diapers today
reminder/set_reminder,"7:15:reminder/noun,16:30:reminder/recurring_period",Repeat reminder every Thursday
